Geonr_siste;	GeoNamn_siste;	KomNr;	KommuneNamn;	Geonr_LGG201;	GeoNamn_LGG201;	RHF;	KOSTRAgruppe;	AAR;	Geonr_fra;	Geonamn_fra;	folketal_fra;	befAndel_i_fraGeo;	LGG;	sortnr
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1515;	Herøy;	8965;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1515;	Herøy;	8965;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1515;	Herøy;	8965;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1515;	Herøy;	8927;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1515;	Herøy;	8927;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1515;	Herøy;	8927;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1515;	Herøy (M. og R.);	8900;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1515;	Herøy (M. og R.);	8900;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1515;	Herøy (M. og R.);	8900;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1515;	Herøy (M. og R.);	8858;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1515;	Herøy (M. og R.);	8858;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1515;	Herøy (M. og R.);	8858;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1515;	Herøy (M. og R.);	8765;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1515;	Herøy (M. og R.);	8765;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1515;	Herøy (M. og R.);	8765;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1515;	Herøy (M. og R.);	8842;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1515;	Herøy (M. og R.);	8842;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1515;	Herøy (M. og R.);	8842;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1515;	Herøy (M. og R.);	8968;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1515;	Herøy (M. og R.);	8968;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1515;	Herøy (M. og R.);	8968;	1;	LGG003;	137
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1515;	Herøy (M. og R.);	9031;	1;	LGG001;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1515;	Herøy (M. og R.);	9031;	1;	LGG002;	133
1515;	Herøy (M. og R.);	1515;	Herøy;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1515;	Herøy (M. og R.);	9031;	1;	LGG003;	137
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1516;	Ulstein;	7461;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1516;	Ulstein;	7461;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1516;	Ulstein;	7461;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1516;	Ulstein;	7751;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1516;	Ulstein;	7751;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1516;	Ulstein;	7751;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1516;	Ulstein;	7828;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1516;	Ulstein;	7828;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1516;	Ulstein;	7828;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1516;	Ulstein;	7927;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1516;	Ulstein;	7927;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1516;	Ulstein;	7927;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1516;	Ulstein;	8092;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1516;	Ulstein;	8092;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1516;	Ulstein;	8092;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1516;	Ulstein;	8292;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1516;	Ulstein;	8292;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1516;	Ulstein;	8292;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1516;	Ulstein;	8430;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1516;	Ulstein;	8430;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1516;	Ulstein;	8430;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1516;	Ulstein;	8457;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1516;	Ulstein;	8457;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1516;	Ulstein;	8457;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1516;	Ulstein;	8555;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1516;	Ulstein;	8555;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1516;	Ulstein;	8555;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1516;	Ulstein;	8609;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1516;	Ulstein;	8609;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1516;	Ulstein;	8609;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1516;	Ulstein;	8571;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1516;	Ulstein;	8571;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1516;	Ulstein;	8571;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1516;	Ulstein;	8575;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1516;	Ulstein;	8575;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1516;	Ulstein;	8575;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1516;	Ulstein;	8557;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1516;	Ulstein;	8557;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1516;	Ulstein;	8557;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1516;	Ulstein;	8797;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1516;	Ulstein;	8797;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1516;	Ulstein;	8797;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1516;	Ulstein;	8861;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1516;	Ulstein;	8861;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1516;	Ulstein;	8861;	1;	LGG003;	152
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1516;	Ulstein;	8862;	1;	LGG001;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1516;	Ulstein;	8862;	1;	LGG002;	148
1516;	Ulstein;	1516;	Ulstein;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1516;	Ulstein;	8862;	1;	LGG003;	152
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1517;	Hareid;	4859;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1517;	Hareid;	4859;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2010;	1517;	Hareid;	4859;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1517;	Hareid;	4932;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1517;	Hareid;	4932;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2011;	1517;	Hareid;	4932;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1517;	Hareid;	5000;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1517;	Hareid;	5000;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2012;	1517;	Hareid;	5000;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1517;	Hareid;	5057;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1517;	Hareid;	5057;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2013;	1517;	Hareid;	5057;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1517;	Hareid;	5021;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1517;	Hareid;	5021;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2014;	1517;	Hareid;	5021;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1517;	Hareid;	5065;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1517;	Hareid;	5065;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2015;	1517;	Hareid;	5065;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1517;	Hareid;	5189;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1517;	Hareid;	5189;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2016;	1517;	Hareid;	5189;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1517;	Hareid;	5185;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1517;	Hareid;	5185;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2017;	1517;	Hareid;	5185;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1517;	Hareid;	5150;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1517;	Hareid;	5150;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2018;	1517;	Hareid;	5150;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1517;	Hareid;	5155;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1517;	Hareid;	5155;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2019;	1517;	Hareid;	5155;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1517;	Hareid;	5175;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1517;	Hareid;	5175;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2020;	1517;	Hareid;	5175;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1517;	Hareid;	5140;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1517;	Hareid;	5140;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2021;	1517;	Hareid;	5140;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1517;	Hareid;	5126;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1517;	Hareid;	5126;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2022;	1517;	Hareid;	5126;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1517;	Hareid;	5159;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1517;	Hareid;	5159;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2023;	1517;	Hareid;	5159;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1517;	Hareid;	5322;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1517;	Hareid;	5322;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2024;	1517;	Hareid;	5322;	1;	LGG003;	136
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1517;	Hareid;	5320;	1;	LGG001;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1517;	Hareid;	5320;	1;	LGG002;	132
1517;	Hareid;	1517;	Hareid;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 1;	2025;	1517;	Hareid;	5320;	1;	LGG003;	136
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2010;	1520;	Ørsta;	10343;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2010;	1520;	Ørsta;	10343;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2010;	1520;	Ørsta;	10343;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2011;	1520;	Ørsta;	10373;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2011;	1520;	Ørsta;	10373;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2011;	1520;	Ørsta;	10373;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2012;	1520;	Ørsta;	10398;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2012;	1520;	Ørsta;	10398;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2012;	1520;	Ørsta;	10398;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2013;	1520;	Ørsta;	10456;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2013;	1520;	Ørsta;	10456;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2013;	1520;	Ørsta;	10456;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2014;	1520;	Ørsta;	10536;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2014;	1520;	Ørsta;	10536;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2014;	1520;	Ørsta;	10536;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2015;	1520;	Ørsta;	10589;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2015;	1520;	Ørsta;	10589;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2015;	1520;	Ørsta;	10589;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2016;	1520;	Ørsta;	10677;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2016;	1520;	Ørsta;	10677;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2016;	1520;	Ørsta;	10677;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2017;	1520;	Ørsta;	10744;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2017;	1520;	Ørsta;	10744;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2017;	1520;	Ørsta;	10744;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2018;	1520;	Ørsta;	10812;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2018;	1520;	Ørsta;	10812;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2018;	1520;	Ørsta;	10812;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2019;	1520;	Ørsta;	10857;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2019;	1520;	Ørsta;	10857;	1;	LGG002;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2019;	1520;	Ørsta;	10857;	1;	LGG003;	142
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2020;	1520;	Ørsta;	10825;	1;	LGG001;	138
1520;	Ørsta;	1520;	Ørsta;	OPT9;	Helse Møre og Romsdal HF;	Helse Midt;	Kostragr 7;	2020;	1520;	Ørsta;	10825;	1;	LGG002;	138
